shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,t3R_X,t3R_Y,t3R_Z,t4R_X,t4R_Y,t4R_Z,t5R_X,t5R_Y,t5R_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z
3.4306,25.1625,17.2496,1.0943,25.9455,14.7126,5.5155,26.0497,10.1773,2.5676,24.8633,1.1832,0.7063,25.2184,3.7392,-2.1913,26.0062,8.4497,-2.6893,25.1014,17.4676,-5.0825,23.4409,16.8903,NaN,NaN,NaN,NaN,NaN,NaN
3.4473,25.1921,17.2636,1.1234,26.1342,14.6758,5.6584,25.7567,10.2615,2.8783,24.4693,1.2282,0.9691,25.0013,3.7894,-1.9954,25.7682,8.3686,-2.6712,25.1158,17.4834,-5.0466,23.4466,16.9025,NaN,NaN,NaN,NaN,NaN,NaN
3.4665,25.2108,17.2829,1.1667,25.9752,14.6955,5.6779,25.7628,10.3319,3.1932,24.0835,1.292,1.223,24.6779,3.7966,-1.8385,25.5544,8.3075,-2.648,25.2289,17.4948,-5.0079,23.4416,16.9111,3.12646,24.386292,18.749767,0.97666,23.798028,18.887433
3.4946,25.2578,17.3041,1.164,25.9219,14.6961,5.9734,25.4513,10.4456,3.4887,23.7269,1.3738,1.4883,24.3652,3.8316,-1.6663,25.3245,8.2702,-2.6217,25.1759,17.5116,-4.9678,23.4488,16.9227,3.151883,24.421715,18.767671,0.995795,23.842645,18.907833
3.5213,25.2827,17.3215,1.2421,25.8695,14.6811,6.6671,25.2492,10.5789,3.7964,23.3723,1.4816,1.7499,24.0504,3.8825,-1.5021,25.1061,8.2486,-2.6011,25.2789,17.5218,-4.9267,23.4485,16.9322,3.176097,24.473988,18.783033,1.014835,23.873426,18.921542
3.545,25.3278,17.3427,1.3317,25.8231,14.7049,6.2458,25.3984,10.6704,4.114,22.99,1.6132,2.0107,23.736,3.9547,-1.3197,24.8546,8.2321,-2.5788,25.2977,17.5353,-4.8825,23.458,16.948,3.204704,24.514431,18.788421,1.038502,23.930976,18.943177
3.5684,25.3568,17.3588,1.3862,25.7858,14.7399,6.2554,25.5025,10.8609,4.4187,22.6503,1.7634,2.2688,23.4286,4.0488,-1.1686,24.6629,8.2379,-2.5537,25.324,17.5447,-4.8403,23.4584,16.9569,3.225701,24.548124,18.805489,1.060475,23.967466,18.955872
3.5942,25.3882,17.3812,1.3372,25.8314,14.6946,6.4016,25.2222,10.9488,4.7144,22.3189,1.9336,2.5273,23.1305,4.1656,-0.9937,24.4433,8.2585,-2.5218,25.3509,17.5603,-4.7983,23.4656,16.9723,3.24323,24.589869,18.829635,1.08817,24.012376,18.973754
3.6187,25.4303,17.4,1.4572,25.801,14.7764,6.5132,24.9106,11.0336,5.0106,21.9894,2.1251,2.7765,22.8187,4.2966,-0.8182,24.2319,8.2983,-2.4971,25.3658,17.5694,-4.7521,23.4715,16.9824,3.266623,24.634093,18.842147,1.107883,24.060033,18.984975
3.6448,25.4617,17.4207,1.5112,25.8248,14.7784,6.6719,25.3556,11.1133,5.3091,21.6656,2.3401,3.0279,22.5479,4.4531,-0.6356,24.036,8.3564,-2.4675,25.3935,17.582,-4.7051,23.4755,16.9986,3.29216,24.669601,18.854542,1.127089,24.114239,19.00686
3.6692,25.4892,17.4475,1.5523,25.7542,14.8189,6.8075,24.9717,11.3088,5.5965,21.3588,2.5679,3.2764,22.2723,4.6213,-0.4601,23.8596,8.4297,-2.437,25.4111,17.5948,-4.6569,23.4816,17.011,3.33271,24.737465,18.877516,1.169672,24.208804,19.017423
3.6962,25.5312,17.4671,1.6024,25.7053,14.8516,6.9218,24.863,11.6129,5.849,21.163,2.7982,3.522,22.0058,4.801,-0.2878,23.67,8.5104,-2.406,25.4255,17.6045,-4.6139,23.4857,17.0262,3.362698,24.874387,18.909899,1.195151,24.246099,19.044751
3.7236,25.5682,17.4878,1.6555,25.7374,14.8599,6.9636,24.7397,11.612,6.1493,20.7877,3.0839,3.7565,21.7907,5.001,-0.1214,23.4832,8.6029,-2.3739,25.454,17.6201,-4.5707,23.4943,17.0464,3.358288,24.784368,18.897788,1.205377,24.239034,19.053157
3.7528,25.6194,17.514,1.6176,25.7155,14.8885,7.0785,24.8808,11.9606,6.414,20.478,3.3708,3.9935,21.547,5.2144,0.0434,23.309,8.7017,-2.3426,25.4777,17.6339,-4.5323,23.5046,17.0658,3.386551,24.810824,18.914772,1.227552,24.278312,19.072414
3.7798,25.6426,17.5329,1.6961,25.7868,14.956,7.1677,24.9118,12.086,6.7211,20.5672,3.6236,4.2284,21.3143,5.4454,0.2053,23.1453,8.8104,-2.3097,25.4948,17.6475,-4.4857,23.5004,17.0824,3.405269,24.857221,18.931865,1.255872,24.32471,19.087285
3.81,25.6723,17.5537,1.706,25.8362,14.9928,7.2657,25.0111,12.2966,6.9776,20.2926,3.9499,4.4519,21.1083,5.6869,0.3546,22.957,8.9205,-2.2764,25.5175,17.6661,-4.4429,23.5171,17.1057,3.428859,24.893597,18.94528,1.279099,24.358737,19.10458
3.8383,25.7038,17.5808,1.7197,25.6296,14.9738,7.3482,24.9434,12.4575,7.2155,20.0306,4.2916,4.6714,20.9088,5.9473,0.5133,22.8192,9.0479,-2.2456,25.5413,17.6834,-4.3971,23.5292,17.129,3.448525,24.917243,18.964584,1.302062,24.389136,19.118041
3.8647,25.731,17.5976,1.7608,25.7585,15.019,7.4273,25.164,12.667,7.4514,19.7695,4.6526,4.8866,20.7372,6.2146,0.6719,22.6961,9.1816,-2.2147,25.5597,17.6967,-4.3506,23.5344,17.1554,3.477068,24.958139,18.981298,1.326424,24.441723,19.141246
3.8897,25.7621,17.6213,1.7877,25.9667,15.0875,7.5386,25.0544,12.823,7.6795,19.5434,5.0266,5.0926,20.5507,6.5009,0.8211,22.5971,9.3235,-2.1832,25.5966,17.7185,-4.3081,23.5508,17.1811,3.503312,24.997007,18.995871,1.360651,24.481291,19.15379
3.9241,25.7903,17.6357,1.8588,25.8637,15.1611,7.6021,25.0408,13.0279,7.8896,19.3514,5.4073,5.3001,20.3843,6.7922,0.9708,22.5098,9.4656,-2.149,25.6237,17.7364,-4.2666,23.5632,17.2055,3.525373,25.020581,19.004309,1.380728,24.505622,19.168582
3.9487,25.817,17.6592,1.8896,25.9223,15.1601,7.6475,25.1961,13.2189,8.1079,19.0444,5.8265,5.4775,20.2387,7.0978,1.1173,22.4315,9.6207,-2.1176,25.6577,17.7553,-4.2238,23.5738,17.2295,3.548812,25.066405,19.028929,1.415301,24.555232,19.180917
3.9825,25.8531,17.6765,1.8769,25.9391,15.2444,7.7129,25.2633,13.401,8.2894,18.9389,6.2087,5.651,20.4832,7.3577,1.2538,22.3694,9.7727,-2.0864,25.6839,17.7727,-4.1853,23.6035,17.2591,3.582147,25.079115,19.037659,1.446163,24.593369,19.197397
4.0132,25.8818,17.6993,1.9051,25.9953,15.246,7.8016,25.287,13.5981,8.4617,18.8127,6.6023,5.8225,20.3672,7.6778,1.3896,22.3107,9.9357,-2.0526,25.7164,17.7926,-4.1441,23.6323,17.2847,3.605517,25.120622,19.053101,1.470189,24.622305,19.212407
4.0458,25.9172,17.7187,1.926,26.0313,15.2802,7.8735,25.3337,13.7689,8.6365,18.5556,7.0455,5.9814,20.258,8.0051,1.5174,22.2891,10.0955,-2.0181,25.748,17.8126,-4.1023,23.6644,17.3094,3.634805,25.127341,19.064802,1.504608,24.666329,19.227209
4.0776,25.9436,17.737,1.9587,25.9358,15.2613,7.9086,25.4726,13.9517,8.7949,18.377,7.4778,6.131,20.1769,8.3304,1.6438,22.2721,10.2617,-1.9831,25.7781,17.8316,-4.0631,23.6953,17.3336,3.664801,25.161513,19.081484,1.53765,24.703528,19.24601
4.1097,25.9603,17.7548,1.9675,26.1337,15.3443,7.9693,25.5843,14.1162,8.929,18.292,7.8994,6.2683,20.1149,8.6664,1.7582,22.2452,10.4296,-1.9454,25.807,17.8472,-4.029,23.7274,17.3581,3.694267,25.183075,19.097582,1.564699,24.723787,19.253673
4.1464,25.9935,17.7748,1.9878,26.1864,15.3763,8.0108,25.7532,14.2965,9.0492,18.1497,8.3392,6.3985,20.0398,9.0081,1.8605,22.2399,10.5974,-1.9098,25.8476,17.8691,-3.9983,23.7684,17.3831,3.724867,25.213351,19.108705,1.597143,24.766748,19.269105
4.1785,26.0191,17.7892,1.9752,26.2789,15.4175,8.0487,25.8362,14.4394,9.1734,18.0596,8.7972,6.5161,20.0148,9.3426,1.9727,22.2469,10.7691,-1.873,25.8886,17.8868,-3.9631,23.8067,17.3999,3.753224,25.234507,19.129287,1.628037,24.779678,19.279996
4.2127,26.0522,17.8044,1.9931,26.3916,15.4273,8.0535,26.0109,14.6076,9.2573,17.8681,9.2391,6.6252,20.0082,9.6843,2.0684,22.2583,10.9443,-1.8364,25.9327,17.9062,-3.9261,23.8505,17.4207,3.791834,25.250005,19.141795,1.662458,24.801851,19.294729
4.2509,26.0664,17.815,2.0279,26.3824,15.4623,8.0676,26.1774,14.7518,9.3523,17.7694,9.7037,6.7249,19.9716,10.0312,2.1556,22.2924,11.1164,-1.7986,25.9683,17.9208,-3.8965,23.8949,17.4368,3.827095,25.262926,19.163858,1.697857,24.838826,19.307823
4.2847,26.0907,17.8281,2.024,26.4147,15.4669,8.1298,26.0736,14.8488,9.4412,17.6907,10.1597,6.8029,20.0154,10.3562,2.2364,22.3034,11.2925,-1.7621,26.0084,17.9422,-3.8672,23.9449,17.4559,3.862812,25.290947,19.181418,1.735858,24.850117,19.324243
4.3203,26.1313,17.845,1.9998,26.4091,15.4789,8.1181,26.3365,14.9604,9.5143,17.686,10.6023,6.877,19.9728,10.7064,2.3113,22.3823,11.4595,-1.7241,26.0525,17.9629,-3.8395,23.999,17.4689,3.903861,25.314163,19.193199,1.769942,24.868618,19.335319
4.3594,26.1558,17.8577,2.059,26.6021,15.5494,8.08,26.7463,15.1417,9.5111,18.0983,10.9023,6.9368,20.0182,11.0375,2.4079,22.4298,11.591,-1.6842,26.1069,17.9827,-3.8112,24.0659,17.4871,3.938414,25.320632,19.2166,1.803363,24.886566,19.354436
4.3943,26.1746,17.8711,2.0319,26.4706,15.5527,8.1294,26.8254,15.2847,NaN,NaN,NaN,6.9835,20.0961,11.3673,2.4575,22.4729,11.8017,-1.6463,26.1647,18.004,-3.7864,24.1307,17.5016,3.98232,25.351862,19.238088,1.841688,24.902223,19.373273
4.434,26.1973,17.8839,2.0528,26.7527,15.6335,8.0962,26.9942,15.3713,NaN,NaN,NaN,7.0077,20.1584,11.6843,2.5096,22.5857,11.9599,-1.6082,26.2097,18.0219,-3.7648,24.1959,17.51,4.016429,25.341146,19.25261,1.882208,24.927929,19.389465
4.4728,26.2169,17.8969,2.0562,26.8566,15.6914,8.1507,27.2037,15.4098,NaN,NaN,NaN,7.0172,20.0141,11.9854,2.549,22.6808,12.1152,-1.5648,26.1753,18.0467,-3.7427,24.2781,17.53,4.060236,25.357522,19.279321,1.917749,24.928467,19.404726
4.5126,26.24,17.9155,2.0622,26.9588,15.7496,8.1292,27.3595,15.5056,NaN,NaN,NaN,7.0127,20.2849,12.3249,2.5711,22.8115,12.2671,-1.531,26.3051,18.0596,-3.726,24.3485,17.5429,4.096154,25.359281,19.295671,1.950363,24.92744,19.417696
4.5503,26.2413,17.9268,2.039,27.0303,15.822,8.0502,27.6622,15.697,NaN,NaN,NaN,6.9402,20.4646,12.7361,2.5854,22.9339,12.4074,-1.4888,26.3535,18.0767,-3.7137,24.4305,17.5569,4.141747,25.335961,19.309766,1.996139,24.937263,19.439513
4.5928,26.269,17.9437,2.0644,27.1453,15.8912,8.0464,27.8168,15.7871,NaN,NaN,NaN,6.9172,20.6785,13.0287,2.6144,23.0896,12.5515,-1.4476,26.4116,18.0977,-3.6922,24.513,17.571,4.186618,25.371543,19.338053,2.035245,24.952569,19.454794
4.6335,26.2814,17.9568,2.0533,27.1644,15.9624,8.0251,27.9961,15.9123,NaN,NaN,NaN,6.8445,20.8114,13.3335,2.6064,23.2508,12.6969,-1.3968,26.3417,18.121,-3.6809,24.5963,17.5851,4.222853,25.369695,19.360069,2.072717,24.943799,19.467938
4.6758,26.3124,17.9709,2.053,27.2639,16.0286,8.0046,28.2349,15.981,NaN,NaN,NaN,NaN,NaN,NaN,2.5677,23.4107,12.8449,-1.3569,26.4078,18.14,-3.6648,24.6937,17.6045,4.264394,25.33993,19.372266,2.109881,24.943761,19.487836
4.7172,26.3218,17.9853,2.0653,27.4221,16.1601,7.964,28.5012,16.0296,NaN,NaN,NaN,NaN,NaN,NaN,2.5311,23.5464,12.9992,-1.3155,26.4451,18.1612,-3.6466,24.7781,17.6122,4.299883,25.360769,19.404497,2.150087,24.948892,19.50932
4.7622,26.3321,17.9998,2.0616,27.4519,16.2191,7.9576,28.604,16.1857,NaN,NaN,NaN,NaN,NaN,NaN,2.5291,23.7309,13.1495,-1.2773,26.623,18.1717,-3.6314,24.8732,17.633,4.345623,25.350019,19.422261,2.186168,24.957279,19.52454
4.8126,26.3443,18.0149,2.0604,27.4539,16.2736,7.9451,28.6988,16.2884,NaN,NaN,NaN,NaN,NaN,NaN,2.4759,24.0271,13.3013,-1.2209,26.5484,18.2006,-3.6143,24.9699,17.6457,4.396479,25.361569,19.447159,2.222953,24.963797,19.548562
4.8581,26.3514,18.0307,2.075,27.5528,16.4001,7.8701,28.9801,16.345,NaN,NaN,NaN,NaN,NaN,NaN,2.4186,24.1781,13.4627,-1.1702,26.6008,18.2231,-3.5982,25.0762,17.6595,4.436211,25.367946,19.474124,2.26775,24.959865,19.562492
4.8986,26.3639,18.0467,2.081,27.5823,16.4515,7.9138,29.169,16.3932,NaN,NaN,NaN,NaN,NaN,NaN,2.3287,24.4079,13.6159,-1.1226,26.6267,18.245,-3.5797,25.1784,17.675,4.479597,25.35765,19.493099,2.307209,24.977458,19.582743
4.9462,26.3684,18.0621,2.0919,27.6225,16.5345,7.862,29.5289,16.4737,NaN,NaN,NaN,NaN,NaN,NaN,2.2556,24.6229,13.7755,-1.07,26.6751,18.2683,-3.5663,25.275,17.6906,4.527845,25.361159,19.513695,2.34265,24.979852,19.60477
4.9922,26.3815,18.0756,2.0897,27.6386,16.6055,7.8929,29.8208,16.5468,NaN,NaN,NaN,NaN,NaN,NaN,2.1487,24.9452,13.9213,-1.021,26.7275,18.2932,-3.5458,25.377,17.7101,4.568795,25.344113,19.532562,2.381003,24.973267,19.61922
5.0409,26.3964,18.0946,2.1364,27.7362,16.6967,7.8148,29.6639,16.6992,NaN,NaN,NaN,NaN,NaN,NaN,2.0533,25.1255,14.0855,-0.9511,26.8014,18.323,-3.5238,25.481,17.7275,4.618289,25.355216,19.561511,2.419189,24.971619,19.633912
5.0908,26.4112,18.1135,2.162,27.7996,16.7855,7.7642,30.0124,16.7578,NaN,NaN,NaN,NaN,NaN,NaN,1.9666,25.4506,14.2378,-0.902,26.8196,18.3512,-3.5055,25.591,17.7451,4.658917,25.334547,19.579709,2.456518,24.975322,19.659558
5.1378,26.4269,18.132,2.186,27.9227,16.9227,7.7226,30.2086,16.8412,NaN,NaN,NaN,NaN,NaN,NaN,1.8292,25.6058,14.4036,-0.965,26.6816,18.3649,-3.4888,25.701,17.7696,4.704085,25.317094,19.603403,2.49225,24.968029,19.671281
5.1877,26.4348,18.1495,2.2161,27.9716,17.003,7.6971,30.3791,16.8895,NaN,NaN,NaN,NaN,NaN,NaN,1.7154,25.8468,14.5631,-0.8311,26.87,18.4072,-3.469,25.8072,17.7943,4.752795,25.313424,19.627268,2.526949,24.95976,19.689543
5.24,26.4491,18.1733,2.2463,27.9798,17.0207,7.7175,30.6109,16.9418,NaN,NaN,NaN,NaN,NaN,NaN,1.6032,26.0985,14.7253,-0.7767,26.9128,18.4395,-3.4506,25.9228,17.8257,4.796523,25.299039,19.64646,2.563376,24.965526,19.710352
5.2841,26.4512,18.1913,2.2678,28.1518,17.0716,7.7106,30.8251,16.9381,NaN,NaN,NaN,NaN,NaN,NaN,1.4912,26.341,14.8837,-0.7361,26.9264,18.4645,-3.4299,26.0279,17.8511,4.843509,25.286479,19.668729,2.600561,24.947028,19.72272
5.3285,26.4505,18.2171,2.2967,28.1096,17.264,7.6735,30.9094,16.9857,NaN,NaN,NaN,NaN,NaN,NaN,1.3782,26.5962,15.035,-0.6764,26.9758,18.4985,-3.4096,26.1299,17.8827,4.888101,25.275386,19.691722,2.644945,24.951707,19.742729
5.3775,26.4594,18.2405,2.3006,28.3361,17.3457,7.6719,31.1041,17.0119,NaN,NaN,NaN,NaN,NaN,NaN,1.2723,26.8204,15.1708,-0.6296,26.9906,18.5263,-3.3865,26.2263,17.9046,4.932527,25.253534,19.713034,2.672943,24.954536,19.761381
5.4194,26.4741,18.2655,2.3554,28.2956,17.4615,7.5953,31.0652,17.028,NaN,NaN,NaN,NaN,NaN,NaN,1.1656,27.0682,15.2943,-0.5836,27.0168,18.549,-3.362,26.3083,17.9299,4.971776,25.238034,19.738083,2.714061,24.928278,19.776433
5.4734,26.4653,18.2888,2.3733,28.3284,17.4502,7.6133,31.3077,17.0251,NaN,NaN,NaN,NaN,NaN,NaN,1.0645,27.3099,15.4081,-0.5457,27.0555,18.5712,-3.3374,26.4192,17.9655,5.02136,25.239431,19.755454,2.74979,24.925357,19.786105
5.5149,26.4539,18.3125,2.4572,28.3339,17.6127,7.5617,31.4049,17.0434,NaN,NaN,NaN,NaN,NaN,NaN,0.9617,27.566,15.5113,-0.4974,27.0783,18.5873,-3.3112,26.5078,18.0032,5.059473,25.206473,19.778558,2.786959,24.925094,19.808471
5.5618,26.4436,18.3309,2.4714,28.4287,17.7138,7.5508,31.4789,17.0398,NaN,NaN,NaN,NaN,NaN,NaN,0.8497,27.8298,15.6052,-0.4608,27.1053,18.6018,-3.2896,26.5861,18.0426,5.096511,25.176393,19.799212,2.818176,24.916322,19.823117
5.6044,26.4571,18.3595,2.4889,28.4768,17.7954,7.5443,31.6112,17.0179,NaN,NaN,NaN,NaN,NaN,NaN,0.7326,28.112,15.6985,-0.4176,27.1153,18.619,-3.2634,26.6729,18.0736,5.143265,25.172546,19.83023,2.856375,24.882684,19.831524
5.6375,26.429,18.3778,2.5705,28.4739,17.8536,7.516,31.7341,16.998,NaN,NaN,NaN,NaN,NaN,NaN,0.6189,28.4109,15.7817,-0.3699,27.1195,18.635,-3.2341,26.7447,18.1137,5.177472,25.140325,19.844871,2.893348,24.879791,19.853917
5.6816,26.415,18.4052,2.5554,28.5162,17.871,7.508,31.8854,16.9575,NaN,NaN,NaN,NaN,NaN,NaN,0.4906,28.714,15.8665,-0.3338,27.1375,18.6527,-3.2055,26.8144,18.1477,5.22761,25.135735,19.869067,2.922766,24.863802,19.869537
5.7209,26.3894,18.4273,2.6835,28.5867,17.9938,7.5124,32.0941,16.9414,4.5346,25.8538,12.364,NaN,NaN,NaN,0.3598,29.0428,15.9692,-0.2942,27.1552,18.669,-3.1769,26.8213,18.1533,5.250845,25.102008,19.888623,2.961274,24.838865,19.886583
5.7584,26.3961,18.4516,2.7275,28.5965,18.0482,7.4568,32.2188,16.881,4.137,26.1915,12.0702,NaN,NaN,NaN,0.2219,29.3756,16.0825,-0.2471,27.1898,18.6869,-3.1616,26.9259,18.2229,5.284556,25.08666,19.910392,2.988101,24.834241,19.902926
5.7898,26.3739,18.4725,2.7088,28.6559,18.1382,7.4303,32.2366,16.7803,3.6992,26.7063,11.7665,NaN,NaN,NaN,0.0897,29.7008,16.2084,-0.2091,27.1861,18.7058,-3.1227,26.976,18.2559,5.326859,25.071784,19.929972,3.020409,24.802676,19.914325
5.8258,26.3543,18.5003,2.8586,28.891,18.3323,7.3928,32.3631,16.7263,3.2707,27.1199,11.4962,NaN,NaN,NaN,-0.0383,30.0285,16.3396,-0.1877,27.179,18.7282,-3.0942,27.0268,18.2969,5.354626,25.04067,19.946452,3.053655,24.779759,19.933166
5.8585,26.3349,18.5216,2.8264,28.7557,18.2323,7.3959,32.5246,16.7079,2.8287,27.6762,11.2321,NaN,NaN,NaN,-0.1448,30.3321,16.4701,-0.1126,27.2632,18.7654,-3.0601,27.0403,18.3363,5.386097,25.024525,19.96434,3.084516,24.763056,19.944803
5.8895,26.3165,18.5436,2.9036,28.8207,18.3585,7.3487,32.5721,16.616,2.3823,28.2238,10.9966,NaN,NaN,NaN,-0.2534,30.5927,16.5826,-0.1103,27.1591,18.7655,-3.0322,27.1219,18.3895,5.424024,25.007217,19.987453,3.115636,24.735128,19.957942
5.9231,26.3041,18.5677,2.9752,28.8439,18.3944,7.3061,32.6795,16.5832,1.8969,29.7101,10.7297,1.4945,29.6861,13.3797,-0.3387,30.8398,16.6876,-0.0815,27.1686,18.788,-2.9877,27.0942,18.3904,5.458742,24.993507,19.997228,3.149996,24.715559,19.973381
5.9601,26.2764,18.5857,3.0202,28.8939,18.42,7.2891,32.8918,16.5098,1.5612,30.1282,10.5379,1.2534,29.995,13.2774,-0.3974,31.0722,16.7843,-0.0818,27.1906,18.8169,-2.9659,27.0983,18.4709,5.493943,24.979697,20.016376,3.182276,24.685696,19.986807
5.9985,26.2779,18.6079,3.0598,28.8776,18.4434,7.2265,32.6857,16.3461,1.1665,30.7266,10.3904,1.0184,30.7605,13.1455,-0.4492,31.2651,16.8686,-0.0223,27.1118,18.8209,-2.9279,27.0442,18.4765,5.527119,24.970794,20.036394,3.210293,24.678106,20.002563
6.0377,26.2547,18.6289,3.1131,28.8613,18.4588,7.1881,32.9076,16.2415,0.8013,31.3371,10.2725,0.7803,31.1367,13.0453,-0.4984,31.4324,16.9395,0.0102,27.0926,18.838,-2.893,27.0747,18.5342,5.558489,24.945377,20.050643,3.245597,24.66016,20.019805
6.0738,26.223,18.6467,3.1921,28.8955,18.4755,7.2029,33.5863,16.4865,0.4842,32.0539,10.1709,0.5549,31.5419,12.9446,-0.5557,31.6068,16.9864,0.0559,27.039,18.85,-2.8771,27.0595,18.5528,5.583841,24.93985,20.069359,3.279457,24.650843,20.033497
6.1103,26.2127,18.6712,3.282,28.9406,18.49,7.1619,33.0887,15.9944,0.2103,32.6988,10.0884,0.3324,31.9561,12.8413,-0.6132,31.7222,16.9961,0.0896,26.9935,18.8557,-2.8484,27.0648,18.5944,5.620854,24.921817,20.089758,3.320866,24.637585,20.04163
6.1504,26.208,18.6916,3.3261,28.9981,18.4745,7.1194,33.036,15.7946,0.0058,33.3237,10.0034,0.1374,32.3582,12.736,-0.6578,31.8117,16.9621,0.0963,26.9923,18.875,-2.8514,27.0921,18.5937,5.65324,24.904622,20.103766,3.352285,24.624737,20.058593
6.1882,26.1985,18.7141,3.3865,28.9111,18.4654,7.0559,33.6527,16.0362,-0.1357,33.8834,9.9108,-0.0376,32.7573,12.6396,-0.6959,31.8964,16.8947,0.1711,27.1458,18.8462,-2.8322,27.0527,18.6125,5.685594,24.899115,20.124198,3.386966,24.602081,20.069609
6.2194,26.1677,18.7336,3.3716,28.9621,18.4432,7.0169,33.003,15.4282,-0.2242,34.3918,9.8081,-0.1891,33.1485,12.5537,-0.7352,31.9366,16.8012,0.1144,26.9647,18.9134,-2.8006,26.8903,18.6085,5.723673,24.891036,20.141594,3.422336,24.592673,20.083354
6.2576,26.1543,18.7538,3.4454,28.8887,18.4159,6.984,32.9415,15.1983,-0.2716,34.8441,9.7023,-0.3151,33.5011,12.4711,-0.7716,31.9771,16.694,0.0416,26.8361,18.9289,-2.7654,26.933,18.6504,5.75813,24.873838,20.157891,3.455341,24.567261,20.091938
6.2873,26.1314,18.7684,3.492,28.9035,18.3888,6.8835,32.8905,15.0431,-0.2897,35.2263,9.5983,-0.4123,33.8332,12.3815,-0.8187,32.033,16.5756,0.1938,26.9365,18.9393,-2.7461,26.9008,18.6759,5.797754,24.85843,20.171661,3.495772,24.567069,20.111162
6.3229,26.1276,18.7885,3.5326,28.8408,18.3675,6.8243,32.7624,14.9043,-0.2888,35.5772,9.4949,-0.479,34.1435,12.2792,-0.8666,32.0428,16.4495,0.1987,26.774,18.8727,-2.7216,26.8086,18.6884,5.835748,24.867183,20.193041,3.53043,24.536627,20.127137
6.3496,26.1056,18.8047,3.5911,28.9358,18.3392,6.754,32.8232,14.8051,-0.2734,35.8397,9.3894,-0.5158,34.3999,12.1613,-0.8989,32.0646,16.3192,0.1036,27.0351,19.0446,-2.716,26.7173,18.6827,5.86419,24.847945,20.211925,3.576414,24.538323,20.138093
