Le02R_X,Le02R_Y,Le02R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te08R_X,Te08R_Y,Te08R_Z
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,3.4258,31.265,24.623,11.935,28.449,25.084,9.6013,28.258,25.035,NaN,NaN, NaN ,NaN,NaN, NaN ,4.874297,31.131776,23.545976,NaN,NaN, NaN ,7.63975,31.195529,22.407322,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,3.6278,31.251,24.666,12.055,28.439,25.107,9.7122,28.246,25.049,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,6.595378,31.371922,23.203879,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,3.7654,31.336,24.713,12.167,28.421,25.133,9.8285,28.242,25.07,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,3.8762,31.411,24.749,12.283,28.418,25.155,9.9421,28.225,25.086,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,3.9823,31.408,24.766,12.401,28.404,25.176,10.056,28.227,25.107,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,7.650089,32.275504,23.154842,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.1529,31.365,24.778,12.516,28.373,25.201,10.164,28.222,25.127,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,6.90824,32.416011,23.994162,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,13.121,29.806,24.007,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,7.457745,32.524892,22.831352,7.806866,28.972943,24.758358,4.2793,31.341,24.791,12.626,28.373,25.225,10.274,28.214,25.15,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.3992,31.304,24.789,12.736,28.358,25.248,10.383,28.202,25.171,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,15.16,34.734,23.257,12.808006,34.883398,20.602526,NaN,NaN, NaN ,NaN,NaN, NaN ,12.09787,34.718526,21.668614,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.5058,31.271,24.789,12.84,28.36,25.273,10.492,28.198,25.2,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,15.221,34.945,23.247,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.5976,31.207,24.783,12.956,28.319,25.296,10.6,28.181,25.225,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,15.308,35.214,23.258,12.810735,35.623274,20.571987,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.6568,31.187,24.777,13.059,28.318,25.32,10.704,28.174,25.257,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,9.1365,33.705,21.717,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,13.617,29.658,24.073,NaN,NaN, NaN ,15.379,35.383,23.224,NaN,NaN, NaN ,11.986156,34.627202,18.224715,9.908095,32.316228,17.080002,12.212613,35.623538,21.669124,10.708057,34.634134,20.379267,9.1271,32.831,19.873,NaN,NaN, NaN ,9.96783,34.544314,23.427563,7.669965,33.69014,23.427641,NaN,NaN, NaN ,4.7697,31.076,24.755,13.157,28.309,25.342,10.813,28.158,25.29,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,15.454,35.575,23.195,12.906847,36.208105,20.529211,11.920987,35.234283,18.126787,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,9.0469,33.392,19.713,11.611115,34.662666,23.312095,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,4.8362,31.017,24.741,13.266,28.289,25.368,10.914,28.149,25.319,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,10.060418,33.463613,18.322286
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,15.517,35.745,23.144,NaN,NaN, NaN ,NaN,NaN, NaN ,9.485008,34.286863,16.503817,NaN,NaN, NaN ,NaN,NaN, NaN ,8.9946,33.921,19.563,NaN,NaN, NaN ,NaN,NaN, NaN ,7.8073,34.121,23.622,NaN,NaN, NaN ,4.8967,30.97,24.715,13.359,28.302,25.394,11.022,28.139,25.353,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,9.0175,34.832,21.803,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,15.579,35.932,23.099,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,10.829824,35.608755,20.159546,8.9687,34.429,19.42,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,5.0027,30.832,24.68,13.471,28.282,25.417,11.125,28.132,25.388,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,9.807078,34.794703,17.869404
NaN,NaN, NaN ,NaN,NaN, NaN ,14.03,29.601,24.144,NaN,NaN, NaN ,15.626,36.119,23.062,13.144108,37.110654,20.415678,11.919,37.045,17.883,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,8.9552,34.97,19.281,NaN,NaN, NaN ,10.139447,34.932703,23.299267,NaN,NaN, NaN ,NaN,NaN, NaN ,5.0596,30.765,24.642,13.579,28.272,25.444,11.23,28.126,25.417,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,15.685,36.305,23.01,NaN,NaN, NaN ,NaN,NaN, NaN ,9.2897,37.091,16.218,12.580646,36.584999,21.3319,10.933564,36.338729,19.949332,8.9818,35.475,19.124,NaN,NaN, NaN ,NaN,NaN, NaN ,7.9908,34.435,23.534,8.939843,28.959519,24.979737,5.1837,30.631,24.598,13.68,28.259,25.467,11.335,28.118,25.446,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,9.1427,35.472,21.56,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,14.299,29.528,24.186,NaN,NaN, NaN ,15.737,36.468,22.941,13.461,37.594,20.297,NaN,NaN, NaN ,9.3122,37.955,16.251,NaN,NaN, NaN ,NaN,NaN, NaN ,8.9963,35.985,18.972,NaN,NaN, NaN ,NaN,NaN, NaN ,8.0814,34.518,23.432,NaN,NaN, NaN ,5.3107,30.517,24.559,13.786,28.249,25.491,11.443,28.12,25.477,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,9.196,35.667,21.407,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,15.798,36.609,22.851,NaN,NaN, NaN ,12.218,38.204,17.679,NaN,NaN, NaN ,NaN,NaN, NaN ,11.061099,37.097175,19.673606,9.034,36.477,18.813,12.011079,35.567971,23.03364,NaN,NaN, NaN ,8.1205,34.69,23.289,9.147283,29.09903,25.06636,5.3543,30.443,24.518,13.893,28.229,25.513,11.551,28.107,25.502,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,9.2432,35.881,21.225,9.607674,37.711073,17.66626
NaN,NaN, NaN ,NaN,NaN, NaN ,14.504,29.414,24.208,NaN,NaN, NaN ,15.851,36.717,22.732,NaN,NaN, NaN ,12.341,38.566,17.589,NaN,NaN, NaN ,NaN,NaN, NaN ,11.130266,37.441218,19.545224,9.0902,36.979,18.687,NaN,NaN, NaN ,NaN,NaN, NaN ,8.1819,34.793,23.109,NaN,NaN, NaN ,5.4385,30.369,24.485,13.995,28.218,25.538,11.661,28.106,25.529,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,9.295,36.14,21.027,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,14.614,29.53,24.297,NaN,NaN, NaN ,15.913,36.807,22.583,NaN,NaN, NaN ,12.465,38.967,17.494,9.6564,39.693,16.218,NaN,NaN, NaN ,11.22912,37.770267,19.40986,9.1531,37.436,18.565,NaN,NaN, NaN ,10.405476,35.4362,22.668388,8.24,34.837,22.877,9.334994,29.014743,25.067424,5.5501,30.211,24.433,14.11,28.195,25.559,11.777,28.091,25.548,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,9.3542,36.447,20.833,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,14.732,29.395,24.221,NaN,NaN, NaN ,15.965,36.842,22.426,NaN,NaN, NaN ,12.632,39.212,17.372,9.834,40.017,16.07,13.015796,37.725144,20.660171,NaN,NaN, NaN ,9.2547,37.849,18.431,NaN,NaN, NaN ,NaN,NaN, NaN ,8.3,34.871,22.58,NaN,NaN, NaN ,5.6158,30.148,24.398,14.212,28.212,25.582,11.885,28.098,25.573,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,9.4163,36.773,20.642,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,14.839,29.426,24.285,NaN,NaN, NaN ,16.042,36.931,22.24,13.957198,38.677966,19.569188,12.77,39.649,17.255,10.035,40.325,15.887,NaN,NaN, NaN ,11.427775,38.429952,19.137844,9.3815,38.237,18.288,NaN,NaN, NaN ,NaN,NaN, NaN ,8.3346,35.209,22.3,9.556387,28.833803,25.103366,5.725,30.054,24.371,14.321,28.206,25.605,11.996,28.089,25.591,NaN,NaN, NaN ,14.002518,34.359323,23.322157,NaN,NaN, NaN ,NaN,NaN, NaN ,8.8739,34.673,23.898,9.4759,37.084,20.468,NaN,NaN, NaN 
15.187,33.67,23.682,NaN,NaN, NaN ,14.959,29.4,24.288,NaN,NaN, NaN ,16.094,36.956,22.053,NaN,NaN, NaN ,12.98,39.831,17.13,10.243,40.645,15.7,13.195569,37.990548,20.305152,NaN,NaN, NaN ,9.5195,38.6,18.115,12.195705,36.135434,22.089814,NaN,NaN, NaN ,8.3787,35.324,22.064,NaN,NaN, NaN ,5.8198,29.912,24.333,14.433,28.215,25.626,12.109,28.087,25.615,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,9.5325,37.394,20.308,10.307407,39.733653,17.104667
15.347,33.561,23.492,NaN,NaN, NaN ,15.073,29.377,24.291,NaN,NaN, NaN ,16.147,36.96,21.87,NaN,NaN, NaN ,13.154,40.106,16.985,10.461,40.946,15.524,NaN,NaN, NaN ,NaN,NaN, NaN ,9.6303,39.006,17.942,NaN,NaN, NaN ,NaN,NaN, NaN ,8.4181,35.393,21.765,9.795892,28.930989,25.146621,5.9658,29.74,24.305,14.546,28.221,25.647,12.219,28.084,25.633,NaN,NaN, NaN ,14.202398,34.319491,23.101454,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,9.6072,37.715,20.17,NaN,NaN, NaN 
15.454,33.565,23.414,NaN,NaN, NaN ,15.159,29.393,24.339,NaN,NaN, NaN ,16.207,36.951,21.67,14.342874,38.96349,19.035749,13.354,40.233,16.816,10.696,41.245,15.35,13.438377,38.264817,19.947937,11.859867,39.254144,18.684191,9.7739,39.363,17.805,NaN,NaN, NaN ,10.588546,36.033623,21.427472,8.4378,35.635,21.492,NaN,NaN, NaN ,6.0742,29.667,24.291,14.656,28.213,25.67,12.333,28.083,25.655,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,8.9419,34.764,22.949,9.6795,38.059,20.017,NaN,NaN, NaN 
15.56,33.55,23.321,NaN,NaN, NaN ,15.295,29.358,24.328,NaN,NaN, NaN ,16.266,36.945,21.474,NaN,NaN, NaN ,13.557,40.412,16.647,10.934,41.556,15.194,NaN,NaN, NaN ,NaN,NaN, NaN ,9.9528,39.637,17.649,12.399,36.429,21.386,NaN,NaN, NaN ,8.4623,35.854,21.229,10.012235,28.831588,25.140867,6.1387,29.651,24.275,14.768,28.214,25.691,12.444,28.073,25.671,NaN,NaN, NaN ,14.368202,34.408249,22.881357,NaN,NaN, NaN ,NaN,NaN, NaN ,8.957,34.764,22.565,9.7762,38.336,19.825,NaN,NaN, NaN 
15.667,33.535,23.231,NaN,NaN, NaN ,15.388,29.377,24.373,12.712999,32.106541,23.330023,16.331,36.894,21.252,14.681,39.08,18.667,13.774,40.524,16.475,11.185,41.856,15.064,13.680589,38.464325,19.540781,NaN,NaN, NaN ,10.126,39.979,17.506,12.447,36.529,21.176,NaN,NaN, NaN ,8.4943,36.144,20.977,NaN,NaN, NaN ,6.2578,29.556,24.265,14.864,28.23,25.715,12.56,28.068,25.692,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,8.639689,33.225776,23.717548,NaN,NaN, NaN ,9.9027,38.538,19.594,11.143009,41.005294,16.469294
15.773,33.517,23.14,NaN,NaN, NaN ,15.492,29.46,24.365,NaN,NaN, NaN ,16.399,36.867,21.049,14.842,39.021,18.432,13.991,40.573,16.291,11.457,42.166,14.955,NaN,NaN, NaN ,12.335198,39.607825,18.092904,10.309,40.266,17.335,NaN,NaN, NaN ,10.75,36.646,20.811,8.5391,36.429,20.735,10.221366,28.8408,25.130053,6.3666,29.375,24.229,14.98,28.23,25.733,12.671,28.063,25.707,NaN,NaN, NaN ,14.528984,34.387153,22.599398,NaN,NaN, NaN ,8.7043,33.319,23.464,NaN,NaN, NaN ,10.045,38.738,19.374,NaN,NaN, NaN 
15.88,33.505,23.056,10.585,33.13,23.667,15.572,29.339,24.378,12.985,32.164,23.294,16.476,36.818,20.833,15.011,39.007,18.261,14.213,40.664,16.089,11.76,42.471,14.858,14.013924,38.582857,19.076034,NaN,NaN, NaN ,10.508,40.47,17.14,NaN,NaN, NaN ,NaN,NaN, NaN ,8.6192,36.652,20.492,NaN,NaN, NaN ,6.5411,29.241,24.236,15.089,28.226,25.755,12.784,28.057,25.727,NaN,NaN, NaN ,NaN,NaN, NaN ,7.6057,31.318,23.973,NaN,NaN, NaN ,9.0363,35.303,21.781,10.184,38.908,19.151,11.593818,41.589798,16.118256
15.993,33.493,22.97,10.621,33.133,23.427,15.678,29.355,24.398,NaN,NaN, NaN ,16.551,36.756,20.626,15.252,39.77,18.474,14.437,40.726,15.89,12.11,42.76,14.748,NaN,NaN, NaN ,12.733585,39.803329,17.672036,10.718,40.69,16.921,12.761,36.657,20.494,NaN,NaN, NaN ,8.7287,36.757,20.246,NaN,NaN, NaN ,6.6237,29.158,24.214,15.204,28.226,25.771,12.891,28.057,25.744,NaN,NaN, NaN ,14.761156,34.370853,22.384658,7.6188,31.267,23.767,NaN,NaN, NaN ,9.0963,35.431,21.549,10.331,39.061,18.928,NaN,NaN, NaN 
16.106,33.474,22.886,10.656,33.094,23.187,15.8,29.414,24.429,NaN,NaN, NaN ,16.639,36.674,20.424,15.329,38.969,17.821,14.676,40.653,15.647,12.505,42.98,14.611,14.289166,38.57474,18.621527,NaN,NaN, NaN ,10.932,40.789,16.684,NaN,NaN, NaN ,11.015,36.861,20.074,8.8146,36.838,20.006,NaN,NaN, NaN ,6.7254,29.008,24.18,15.305,28.258,25.788,13.006,28.053,25.758,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,8.7886,33.529,22.544,9.1816,35.542,21.332,10.482,39.126,18.688,12.207738,41.582717,15.78083
16.214,33.432,22.794,10.728,33.153,23.025,15.901,29.402,24.43,13.325,32.093,23.094,16.749,36.59,20.21,15.469,38.764,17.496,14.884,40.639,15.473,12.901,43.098,14.457,NaN,NaN, NaN ,13.096997,39.820389,17.14831,11.163,40.888,16.446,NaN,NaN, NaN ,NaN,NaN, NaN ,8.9049,36.876,19.762,NaN,NaN, NaN ,6.8458,28.985,24.18,15.426,28.228,25.8,13.119,28.056,25.776,NaN,NaN, NaN ,14.987729,34.245123,22.108655,NaN,NaN, NaN ,8.8475,33.587,22.325,9.2705,35.608,21.129,10.635,39.117,18.433,NaN,NaN, NaN 
16.33,33.389,22.692,10.815,33.213,22.904,15.996,29.36,24.438,13.446,32.101,23.034,16.869,36.474,20.008,15.635,38.712,17.283,15.122,40.673,15.221,13.264,43.105,14.288,14.562556,38.491203,18.118781,NaN,NaN, NaN ,11.377,40.89,16.216,13.038,36.586,19.825,NaN,NaN, NaN ,9.0138,36.861,19.517,NaN,NaN, NaN ,6.9582,28.901,24.174,15.533,28.24,25.814,13.226,28.057,25.787,NaN,NaN, NaN ,NaN,NaN, NaN ,7.9424,31.07,23.08,NaN,NaN, NaN ,9.3594,35.616,20.929,10.803,39.082,18.167,NaN,NaN, NaN 
16.442,33.354,22.596,10.922,33.198,22.784,16.096,29.412,24.477,13.56,32.1,22.992,16.984,36.376,19.821,15.8,38.581,17.055,NaN,NaN, NaN ,13.544,43.018,14.098,NaN,NaN, NaN ,13.49945,39.591061,16.639295,11.587,40.831,15.948,13.163,36.523,19.597,11.363,36.718,19.338,9.1399,36.856,19.283,NaN,NaN, NaN ,7.0748,28.849,24.168,15.625,28.282,25.832,13.337,28.066,25.8,14.773,30.684,23.642,15.223697,34.11567,21.901444,NaN,NaN, NaN ,NaN,NaN, NaN ,9.4562,35.536,20.698,10.976,39.015,17.895,NaN,NaN, NaN 
16.557,33.297,22.502,11.04,33.155,22.687,16.203,29.36,24.47,13.67,32.092,22.954,17.113,36.255,19.637,15.987,38.423,16.834,NaN,NaN, NaN ,13.826,42.861,13.85,14.906843,38.188526,17.635146,NaN,NaN, NaN ,11.773,40.727,15.685,13.342,36.42,19.39,11.493,36.67,19.134,9.2835,36.803,19.075,NaN,NaN, NaN ,7.1427,28.81,24.146,15.733,28.301,25.84,13.453,28.062,25.812,14.879,30.64,23.589,NaN,NaN, NaN ,NaN,NaN, NaN ,9.1814,33.393,21.827,9.594,35.424,20.481,11.151,38.933,17.639,NaN,NaN, NaN 
16.671,33.246,22.411,11.156,33.112,22.615,16.302,29.384,24.467,13.783,32.07,22.911,17.26,36.115,19.461,16.155,38.178,16.543,NaN,NaN, NaN ,14.05,42.637,13.559,NaN,NaN, NaN ,NaN,NaN, NaN ,11.96,40.575,15.425,13.544,36.266,19.207,11.637,36.563,18.954,9.5067,36.669,18.872,NaN,NaN, NaN ,7.2737,28.74,24.143,15.836,28.325,25.85,13.563,28.071,25.819,14.986,30.624,23.565,NaN,NaN, NaN ,8.3518,30.888,22.871,9.3549,33.295,21.679,9.7577,35.356,20.337,11.316,38.827,17.404,NaN,NaN, NaN 
16.794,33.202,22.328,11.271,33.062,22.545,16.406,29.433,24.509,13.898,32.031,22.862,17.421,35.974,19.297,16.341,37.992,16.346,NaN,NaN, NaN ,14.236,42.354,13.217,15.253822,37.772978,17.163451,14.048778,39.146931,15.884088,12.147,40.366,15.143,13.698,36.133,19.053,11.786,36.44,18.783,9.6358,36.546,18.722,NaN,NaN, NaN ,7.3435,28.692,24.125,15.941,28.357,25.859,13.671,28.087,25.827,15.109,30.649,23.558,NaN,NaN, NaN ,8.4261,30.886,22.864,9.5446,33.265,21.619,9.9404,35.381,20.277,11.471,38.647,17.152,NaN,NaN, NaN 
16.926,33.153,22.252,11.392,33.048,22.492,16.505,29.427,24.497,14.013,32.011,22.818,17.58,35.839,19.152,16.612,38.343,16.577,NaN,NaN, NaN ,14.387,42.031,12.863,NaN,NaN, NaN ,NaN,NaN, NaN ,12.326,40.13,14.866,13.741,36.09,18.933,11.965,36.275,18.643,9.7894,36.416,18.602,11.353177,28.588649,25.191616,7.49,28.682,24.137,16.049,28.379,25.869,13.779,28.101,25.836,15.226,30.666,23.559,NaN,NaN, NaN ,8.5001,30.902,22.871,9.6944,33.282,21.615,10.1,35.351,20.214,11.63,38.425,16.89,NaN,NaN, NaN 
17.058,33.099,22.185,11.528,33.014,22.425,16.608,29.438,24.504,14.131,31.997,22.771,17.747,35.686,19.016,16.764,37.887,16.222,16.272,39.191,13.706,14.518,41.666,12.528,15.597694,37.465151,16.777572,NaN,NaN, NaN ,12.503,39.833,14.579,14.055,35.846,18.781,12.147,36.156,18.514,9.9424,36.314,18.477,NaN,NaN, NaN ,7.6237,28.632,24.132,16.155,28.412,25.877,13.889,28.119,25.845,15.336,30.669,23.557,NaN,NaN, NaN ,8.5831,30.953,22.905,9.7847,33.351,21.653,10.189,35.294,20.147,11.815,38.159,16.637,14.014,40.741,13.846
17.181,33.061,22.127,11.674,32.956,22.348,16.709,29.492,24.538,14.25,31.973,22.725,17.926,35.532,18.89,16.903,37.212,15.785,16.437,38.928,13.49,14.654,41.291,12.214,NaN,NaN, NaN ,NaN,NaN, NaN ,12.703,39.516,14.299,14.155,35.766,18.674,12.328,35.998,18.387,10.101,36.179,18.354,NaN,NaN, NaN ,7.6978,28.644,24.132,16.263,28.429,25.883,14,28.132,25.847,15.446,30.688,23.56,NaN,NaN, NaN ,8.673,31.001,22.949,9.829,33.443,21.726,10.343,35.188,20.046,12.006,37.931,16.429,NaN,NaN, NaN 
