Mf01R_X,Mf01R_Y,Mf01R_Z,Mf02R_X,Mf02R_Y,Mf02R_Z,Mf03R_X,Mf03R_Y,Mf03R_Z,Mi01R_X,Mi01R_Y,Mi01R_Z,Mi02R_X,Mi02R_Y,Mi02R_Z,Mi03R_X,Mi03R_Y,Mi03R_Z,Mi04R_X,Mi04R_Y,Mi04R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,Mi06R_X,Mi06R_Y,Mi06R_Z,Mi07R_X,Mi07R_Y,Mi07R_Z,Mi08R_X,Mi08R_Y,Mi08R_Z,Mi09R_X,Mi09R_Y,Mi09R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,t3R_X,t3R_Y,t3R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te05R_X,Te05R_Y,Te05R_Z
26.7088,29.1357,12.8993,27.3234,29.8872,12.3981,NaN,NaN,NaN,25.3207,27.9158,13.6864,NaN,NaN,NaN,NaN,NaN,NaN,21.9804,29.7764,14.1971,23.0434,29.6528,14.047,NaN,NaN,NaN,25.2741,31.5173,12.3877,23.9135,31.6839,12.4163,22.4593,31.6939,12.6389,28.396,26.315,13.326,25.321,28.494,12.947,27.911,33.325,9.8755,20.856,35.69,4.1955,20.8371,33.7949,6.6205,24.167,32.644,10.657,22.284,32.222,10.788,20.315,31.42,11.061,22.1423,25.9004,14.3633,19.436,25.341,14.933,28.368,25.13,14.786,26.153,24.304,14.956,20.2909,27.6711,14.4884,21.0581,29.8426,13.9617,21.0864,31.2048,12.5968,21.2896,33.0735,8.8186
26.7399,29.1518,12.8374,27.3524,29.8814,12.2826,27.5415,28.7706,12.8632,25.3609,27.9391,13.6463,NaN,NaN,NaN,NaN,NaN,NaN,21.9504,29.8267,14.1338,23.0276,29.708,13.9453,24.1269,29.606,13.493,25.2002,31.3856,12.094,23.8671,31.698,12.2035,22.4026,31.7108,12.4482,28.419,26.298,13.323,25.386,28.534,12.9,27.881,33.201,9.6806,20.8543,36.0327,4.015,20.7145,34.2208,6.5004,24.098,32.638,10.433,22.204,32.327,10.612,20.235,31.533,10.875,22.2156,25.9839,14.3563,19.475,25.277,14.926,28.39,25.079,14.796,26.203,24.304,14.957,20.3202,27.6817,14.5245,21.0713,29.8827,13.8638,21.013,31.2477,12.4327,21.164,33.3681,8.7083
26.7775,29.1497,12.7542,27.3781,29.8538,12.1733,27.6085,28.7944,12.7941,25.4045,27.9541,13.6042,NaN,NaN,NaN,NaN,NaN,NaN,21.9569,29.9114,14.0767,23.0059,29.7413,13.8231,24.0999,29.535,13.303,25.1542,31.347,11.8668,23.8171,31.7042,11.9908,22.3376,31.6838,12.2202,28.487,26.249,13.318,25.445,28.56,12.853,27.816,33.137,9.4398,20.8767,36.3254,3.8593,20.6387,34.5983,6.3906,24.038,32.689,10.21,22.128,32.405,10.384,20.128,31.792,10.704,22.2553,25.9652,14.3547,19.532,25.261,14.928,28.436,25.046,14.789,26.264,24.397,14.974,20.3416,27.6932,14.5667,21.0689,29.8555,13.7406,20.9338,31.2764,12.2388,21.0662,33.6592,8.5855
26.8075,29.1383,12.6727,27.4047,29.8574,12.0605,27.648,28.7882,12.7315,25.4427,27.9876,13.5762,NaN,NaN,NaN,NaN,NaN,NaN,21.9505,29.9254,13.9408,22.9998,29.6707,13.6374,24.1113,29.5361,13.177,25.1255,31.3079,11.6618,23.7522,31.6791,11.7637,22.2746,31.6334,11.9733,28.539,26.247,13.273,25.484,28.554,12.84,27.724,33.031,9.1969,20.8917,36.5708,3.6855,20.6004,34.9207,6.2669,23.993,32.59,9.9653,22.033,32.388,10.169,20.053,31.893,10.532,22.2948,25.9499,14.351,19.594,25.201,14.95,28.507,25.106,14.775,26.336,24.467,14.977,20.377,27.7209,14.6121,21.0507,29.8369,13.6009,20.8509,31.2862,12.0174,21.0112,33.9602,8.4541
26.8802,29.1555,12.5898,27.4379,29.8197,11.9533,27.6774,28.7951,12.6713,25.4806,28.0107,13.5697,NaN,NaN,NaN,NaN,NaN,NaN,21.917,29.7793,13.6724,22.999,29.6556,13.4864,24.1319,29.539,13.0578,25.103,31.2447,11.4618,23.6965,31.6427,11.5313,22.2052,31.5844,11.7099,28.554,26.27,13.254,25.524,28.603,12.794,27.689,32.951,8.9784,20.936,36.7437,3.5088,20.5911,35.1569,6.1062,23.933,32.608,9.7438,22.012,32.421,9.9483,19.992,32.045,10.301,22.338,25.945,14.349,19.64,25.251,14.948,28.53,25.123,14.804,26.378,24.477,14.984,20.4068,27.7136,14.6302,21.0013,29.7849,13.4495,20.7763,31.3368,11.7825,20.9798,34.1606,8.2911
26.9175,29.1427,12.5182,27.4642,29.7917,11.85,27.7126,28.7986,12.6083,25.5167,28.029,13.5675,NaN,NaN,NaN,NaN,NaN,NaN,21.8865,29.7137,13.4459,22.9791,29.6111,13.3156,24.1496,29.5495,12.9601,25.0791,31.201,11.2759,23.6451,31.5697,11.2861,22.1476,31.5456,11.4334,28.596,26.314,13.256,25.54,28.465,12.757,27.62,32.767,8.7608,20.9866,36.86,3.3181,20.6062,35.3379,5.9219,23.86,32.56,9.4922,21.932,32.462,9.7258,19.9,32.09,10.077,22.378,25.9341,14.3425,19.664,25.121,14.933,28.605,25.218,14.801,26.399,24.338,14.941,20.4414,27.7085,14.597,20.9421,29.8,13.2756,20.6991,31.3536,11.5599,20.9644,34.2895,8.0911
26.9549,29.1439,12.4515,27.4979,29.7683,11.747,27.751,28.803,12.5465,25.5485,28.0625,13.5561,NaN,NaN,NaN,NaN,NaN,NaN,21.851,29.6326,13.188,22.9562,29.5858,13.123,24.166,29.5269,12.8516,25.0627,31.1488,11.0852,23.5926,31.4977,11.0217,22.0834,31.489,11.1705,28.637,26.33,13.26,25.592,28.515,12.693,27.596,32.688,8.5187,21.0521,36.9531,3.1123,20.6337,35.4256,5.7046,23.849,32.604,9.2655,21.902,32.516,9.4888,19.852,32.236,9.8421,22.3883,25.7992,14.3429,19.689,25.144,14.925,28.641,25.164,14.776,26.417,24.379,14.953,20.4603,27.6784,14.5034,20.8865,29.754,13.078,20.6264,31.3646,11.3351,20.9613,34.3561,7.87
26.9887,29.1369,12.3771,27.5273,29.7391,11.6509,27.7883,28.7837,12.477,25.5832,28.0716,13.5216,23.3386,27.589,13.9705,NaN,NaN,NaN,21.8152,29.5626,12.9246,22.94,29.5389,12.9206,24.178,29.5076,12.7361,25.0448,31.1131,10.9212,23.5595,31.3916,10.7712,22.0355,31.4289,10.9162,28.672,26.27,13.235,25.625,28.528,12.668,27.583,32.577,8.3152,21.1436,37.0233,2.8972,20.6793,35.4948,5.4843,23.827,32.557,9.0568,21.841,32.453,9.2494,19.773,32.252,9.6054,22.4259,25.7749,14.3309,19.773,25.117,14.902,28.666,25.215,14.796,26.491,24.466,14.99,20.4377,27.5229,14.3086,20.8251,29.7213,12.8635,20.5705,31.3377,11.088,20.9912,34.3661,7.6278
27.0247,29.1225,12.2964,27.5559,29.6964,11.5426,27.8289,28.7715,12.4097,25.6093,28.1039,13.4769,23.3603,27.5725,13.9338,NaN,NaN,NaN,21.7905,29.4639,12.6595,22.9246,29.4683,12.7138,24.1792,29.5016,12.6287,25.0377,31.0796,10.7616,23.5382,31.3159,10.5487,22.012,31.3624,10.6676,28.712,26.332,13.21,25.679,28.547,12.64,27.522,32.45,8.0863,21.2557,37.0624,2.6749,20.7231,35.5148,5.2552,23.81,32.503,8.8746,21.858,32.501,9.049,19.815,32.238,9.3886,22.5463,26.093,14.2925,19.773,25.037,14.88,28.674,25.19,14.745,26.518,24.413,14.931,20.4297,27.5002,14.128,20.7982,29.6667,12.6156,20.5386,31.3063,10.8572,21.0096,34.344,7.3949
27.0624,29.1016,12.2161,27.587,29.657,11.4277,27.8669,28.7571,12.3398,25.6305,28.1256,13.4224,23.3778,27.5943,13.9036,21.8788,27.2665,14.0397,21.7903,29.3905,12.4294,22.9263,29.4004,12.5073,24.1896,29.4898,12.5124,25.0431,31.0364,10.6235,23.5444,31.2535,10.3577,22.0051,31.2584,10.4309,28.754,26.347,13.224,25.719,28.485,12.534,27.546,32.3,7.8759,21.3822,37.0615,2.4397,20.7755,35.4958,5.0247,23.834,32.534,8.6629,21.885,32.495,8.8335,19.804,32.19,9.1941,22.5871,26.0861,14.2847,19.799,24.963,14.837,28.739,25.213,14.783,26.58,24.434,14.938,20.4221,27.4439,13.9342,20.8023,29.565,12.3704,20.5291,31.2053,10.6211,21.0236,34.302,7.178
27.1029,29.0822,12.1355,27.6218,29.6166,11.328,27.9036,28.7287,12.2672,25.7094,28.1769,13.3541,23.3962,27.5846,13.8466,21.8853,27.2623,13.9476,21.8206,29.3002,12.2115,22.9468,29.3463,12.3306,24.212,29.457,12.3796,25.0732,30.9933,10.4872,23.5687,31.2121,10.2054,22.0315,31.1848,10.2265,28.831,26.454,13.22,25.773,28.509,12.483,27.559,32.162,7.6963,21.5118,36.9996,2.1794,20.8238,35.4209,4.7818,23.851,32.364,8.502,21.906,32.455,8.7006,19.799,32.11,9.0252,22.5478,25.7425,14.3041,19.865,25.052,14.854,28.783,25.31,14.792,26.617,24.502,14.934,20.4418,27.3594,13.7112,20.8268,29.3926,12.1078,20.5624,31.1209,10.4095,21.047,34.1934,6.9415
27.1383,29.0626,12.0556,27.6597,29.5679,11.224,27.939,28.6972,12.1976,25.6937,28.1392,13.2859,23.4105,27.5877,13.7741,21.9085,27.2399,13.8197,21.8642,29.2009,12.0193,22.9892,29.2877,12.1757,24.241,29.4029,12.2438,25.1163,30.9441,10.3494,23.6142,31.2036,10.0918,22.0748,31.0871,10.0564,28.811,26.336,13.184,25.795,28.513,12.433,27.593,32.003,7.4715,21.6372,36.8744,1.9144,20.8744,35.2585,4.5307,23.851,32.249,8.3461,21.948,32.34,8.5164,19.852,32.071,8.8441,22.654,26.063,14.2654,19.906,24.977,14.789,28.818,25.317,14.761,26.653,24.484,14.92,20.4711,27.2555,13.4822,20.8756,29.2689,11.8601,20.6101,30.9884,10.2123,21.0811,34.0279,6.7015
27.1785,29.0373,11.9677,27.7031,29.51,11.122,27.9776,28.6764,12.128,25.726,28.1414,13.2217,23.4431,27.598,13.6962,21.9484,27.1781,13.7009,21.917,29.102,11.8583,23.0339,29.2224,12.0405,24.2777,29.3312,12.1012,25.1721,30.9006,10.238,23.6673,31.1613,9.9896,22.1439,31.0288,9.9249,28.897,26.408,13.183,25.823,28.44,12.287,27.615,31.824,7.3512,21.7371,36.67,1.6481,20.9276,35.0313,4.2646,23.94,32.171,8.1667,21.956,32.165,8.3487,19.919,32,8.6965,22.6916,26.0619,14.25,19.9,24.904,14.724,28.855,25.304,14.762,26.662,24.491,14.915,20.5407,27.1384,13.2829,20.9494,29.1224,11.6313,20.678,30.8595,10.0303,21.1386,33.8318,6.4535
27.2252,29.0036,11.8778,27.7527,29.451,11.0272,28.0176,28.6482,12.0628,25.7597,28.1236,13.1545,23.4771,27.5663,13.6058,21.9889,27.1107,13.578,21.9745,28.9994,11.7171,23.079,29.1489,11.918,24.3188,29.2893,11.9739,25.2419,30.8519,10.1229,23.7348,31.1266,9.8867,22.22,30.9774,9.8244,28.934,26.41,13.177,25.879,28.417,12.203,27.66,31.639,7.1442,21.8246,36.3842,1.3705,20.9897,34.7517,3.9977,23.979,31.989,7.9887,22.046,31.978,8.1726,19.98,31.733,8.4972,22.7235,26.064,14.233,19.95,24.866,14.677,28.866,25.272,14.749,26.725,24.503,14.902,20.6141,26.9954,13.109,21.0256,28.9883,11.4359,20.7542,30.7432,9.855,21.1954,33.6238,6.2224
27.2733,28.9842,11.7935,27.8057,29.4091,10.942,28.065,28.6209,11.9882,25.7992,28.1154,13.0854,23.5139,27.5111,13.5107,22.0444,27.0446,13.4738,22.0293,28.9096,11.5956,23.127,29.0882,11.8119,24.3669,29.2347,11.8582,25.3099,30.8008,10.0221,23.8189,31.0956,9.7833,22.2914,30.9491,9.7368,28.96,26.429,13.182,25.926,28.418,12.12,27.816,31.658,6.9785,21.8923,36.0274,1.0849,21.0568,34.4367,3.728,24.066,31.841,7.8224,22.133,31.899,8.0295,20.065,31.676,8.3549,22.7587,26.0597,14.2163,20.013,24.869,14.617,28.891,25.36,14.756,26.763,24.51,14.898,20.6899,26.8668,12.9843,21.1134,28.8714,11.2738,20.8607,30.6416,9.7054,21.2708,33.3928,6.0041
27.3226,28.9698,11.718,27.862,29.3593,10.856,28.1095,28.595,11.9191,25.8376,28.0933,13.0143,23.5571,27.4681,13.4101,22.0982,26.9768,13.368,22.0867,28.8539,11.4977,23.1808,29.0384,11.7064,24.4071,29.2053,11.7487,25.3892,30.7471,9.9029,23.8969,31.0299,9.6607,22.3695,30.9277,9.651,28.979,26.432,13.162,26,28.508,12.066,27.916,31.524,6.8169,21.9508,35.6123,0.7852,21.1368,34.0757,3.4584,24.178,31.71,7.6496,22.201,31.669,7.8246,20.119,31.429,8.1247,22.7346,25.7276,14.2253,20.031,24.862,14.561,28.917,25.387,14.731,26.819,24.605,14.91,20.7511,26.7783,12.8935,21.1861,28.7729,11.1292,20.9561,30.5387,9.5686,21.3465,33.1374,5.7798
27.3748,28.9505,11.6451,27.9245,29.3035,10.7744,28.1576,28.5888,11.8664,25.8723,28.0934,12.948,23.6047,27.4232,13.2996,22.1449,26.9209,13.2721,22.1528,28.8147,11.4094,23.238,29.0224,11.6204,24.4705,29.1804,11.6501,25.4738,30.677,9.7805,23.9844,30.9338,9.5297,22.4682,30.8548,9.5409,28.988,26.349,13.12,26.055,28.371,11.979,28.02,31.399,6.7039,22.0094,35.1374,0.4796,21.2274,33.6939,3.1915,24.275,31.583,7.4729,22.304,31.499,7.6422,20.228,31.291,7.9726,22.8259,26.052,14.1691,20.059,24.82,14.492,28.95,25.408,14.717,26.861,24.591,14.888,20.8024,26.752,12.8119,21.266,28.6886,10.9996,21.0598,30.4803,9.4547,21.4453,32.8633,5.5551
27.425,28.916,11.5634,27.9876,29.2506,10.6969,28.2054,28.5687,11.8186,25.9096,28.0947,12.8867,23.6551,27.3785,13.1902,22.1925,26.8822,13.1833,22.2216,28.8217,11.3358,23.3046,28.9944,11.5386,24.542,29.1584,11.5686,25.5537,30.5849,9.6609,24.0728,30.8408,9.384,22.5547,30.7528,9.4,29.037,26.479,13.134,26.08,28.345,11.924,28.131,31.198,6.5471,22.0783,34.6221,0.1664,21.3413,33.2958,2.9273,24.367,31.4,7.3153,22.424,31.336,7.4683,20.352,31.128,7.8219,22.8618,26.0679,14.1345,20.101,24.759,14.429,28.998,25.412,14.696,26.864,24.665,14.897,20.8339,26.7282,12.7306,21.3549,28.7065,10.8912,21.1499,30.3977,9.3268,21.564,32.5703,5.3254
27.4773,28.8907,11.4884,28.0523,29.2056,10.6261,28.258,28.5472,11.7688,25.9489,28.0935,12.8238,23.7084,27.3352,13.0882,22.2396,26.8563,13.0893,22.2805,28.8321,11.2735,23.3747,29.0042,11.461,24.6097,29.1573,11.4878,25.6463,30.486,9.5418,24.1665,30.7022,9.2322,22.6539,30.6324,9.2382,29.085,26.457,13.126,26.115,28.26,11.816,28.221,30.997,6.4192,22.1747,34.0733,-0.1389,21.4771,32.9173,2.6591,24.466,31.15,7.1238,22.532,31.137,7.2806,20.462,30.924,7.6411,22.8463,25.7007,14.1283,20.139,24.674,14.325,29.019,25.472,14.714,26.92,24.743,14.87,20.852,26.7561,12.6561,21.4202,28.7077,10.8227,21.2214,30.3097,9.2083,21.6901,32.2883,5.095
27.5317,28.8601,11.4161,28.1202,29.1542,10.5545,28.3079,28.5257,11.7186,25.989,28.0905,12.7631,23.7589,27.3153,12.9967,22.2852,26.8256,12.9951,22.3324,28.8584,11.2169,23.443,28.989,11.3682,24.6731,29.1463,11.4074,25.7358,30.3749,9.4023,24.259,30.5751,9.0693,22.7524,30.5063,9.065,29.145,26.561,13.119,26.159,28.306,11.757,28.387,30.883,6.3211,22.3072,33.5005,-0.4373,21.6416,32.4991,2.4003,24.577,30.984,6.9889,22.64,30.947,7.1151,20.555,30.716,7.4147,22.9413,26.0799,14.0456,20.187,24.632,14.283,29.064,25.483,14.715,26.939,24.718,14.878,20.8799,26.7965,12.597,21.4697,28.7265,10.7804,21.2936,30.216,9.0579,21.8182,32.02,4.8656
27.587,28.8406,11.3482,28.191,29.1047,10.4833,28.3615,28.5106,11.6706,26.0303,28.0929,12.699,23.7994,27.308,12.9171,22.3328,26.8099,12.9152,22.3906,28.8609,11.1474,23.5026,28.9961,11.2918,24.7321,29.1182,11.3136,25.823,30.2666,9.2608,24.3528,30.4473,8.9069,22.8513,30.3938,8.8936,29.146,26.596,13.122,26.203,28.19,11.65,28.511,30.629,6.2146,22.4796,32.9395,-0.7332,21.8063,32.075,2.1433,24.693,30.863,6.8395,22.743,30.74,6.8922,20.679,30.491,7.2008,22.981,26.0931,13.9926,20.257,24.697,14.201,29.07,25.509,14.686,26.969,24.776,14.881,20.9253,26.8132,12.5455,21.5027,28.7499,10.7589,21.392,30.0826,8.8837,21.9582,31.7501,4.6322
27.6479,28.8182,11.2839,28.2649,29.0552,10.4227,28.415,28.4987,11.6252,26.0717,28.0868,12.6289,23.8363,27.3041,12.8448,22.3816,26.8015,12.8414,22.4554,28.8283,11.044,23.5779,29.0382,11.1795,24.7953,29.0958,11.2111,25.9089,30.1658,9.1385,24.4494,30.3427,8.7496,22.9516,30.2345,8.6968,29.189,26.56,13.115,26.273,28.262,11.568,28.661,30.498,6.0908,22.6938,32.3742,-1.0224,22.0023,31.6293,1.8789,24.842,30.606,6.6388,22.887,30.537,6.7119,20.821,30.265,6.9753,23.0218,26.1013,13.9439,20.321,24.604,14.063,29.106,25.591,14.7,27.003,24.815,14.851,21.0096,26.8965,12.4933,21.5459,28.8759,10.7155,21.5094,30.0363,8.6859,22.1491,31.5408,4.3917
27.7082,28.7984,11.2135,28.3411,29.0191,10.3642,28.4704,28.4912,11.5804,26.1093,28.0615,12.5364,23.8763,27.3182,12.7881,22.4298,26.8029,12.7843,22.523,28.7619,10.9118,23.637,28.9815,11.0757,24.8523,29.0163,11.0754,25.9986,30.0584,8.9991,24.5504,30.2358,8.5903,23.0477,30.0902,8.5018,29.212,26.581,13.104,26.325,28.192,11.516,28.797,30.25,5.9891,22.9472,31.8149,-1.3046,22.2264,31.2038,1.6144,24.972,30.4,6.4277,22.999,30.313,6.4746,20.93,30.063,6.7376,23.0599,26.1209,13.9002,20.38,24.555,14.011,29.11,25.556,14.679,26.995,24.733,14.816,21.0637,26.9657,12.4652,21.6056,28.9325,10.644,21.6029,29.8695,8.4991,22.3253,31.2585,4.1476
27.7667,28.7726,11.1481,28.4189,28.9731,10.3057,28.5282,28.4729,11.532,26.1507,28.0699,12.4581,23.9173,27.3339,12.7347,22.4711,26.8109,12.7326,22.5907,28.6821,10.758,23.6758,28.7966,10.9272,24.9208,28.9533,10.9532,26.0886,29.9307,8.8607,24.6532,30.1076,8.4131,23.1587,29.9313,8.3075,29.283,26.71,13.109,26.387,28.19,11.462,28.963,30.155,5.9048,23.2281,31.2646,-1.5759,22.4733,30.7972,1.3529,25.118,30.272,6.264,23.154,30.153,6.3126,21.074,29.855,6.5123,23.0966,26.1474,13.8649,20.452,24.529,13.883,29.177,25.678,14.678,27.057,24.861,14.828,21.0646,26.8612,12.4239,21.6166,28.7766,10.4991,21.6847,29.6615,8.2898,22.49,30.7992,3.8787
27.8335,28.7435,11.0808,28.4994,28.9345,10.2489,28.5879,28.4672,11.4893,26.1998,28.0742,12.3906,23.9572,27.3537,12.6825,22.5073,26.8287,12.6866,22.6614,28.5934,10.5908,23.7444,28.7244,10.7805,24.9964,28.8792,10.814,26.1872,29.829,8.7217,24.7579,29.9682,8.2359,23.2681,29.7878,8.1096,29.291,26.63,13.085,26.47,28.154,11.362,29.094,29.884,5.8119,23.5325,30.727,-1.8281,22.7365,30.3945,1.1031,25.262,30.093,6.1109,23.326,29.951,6.0331,21.233,29.627,6.2621,23.1324,26.1736,13.8308,20.5,24.498,13.83,29.173,25.582,14.645,27.054,24.827,14.832,21.1015,26.8639,12.3538,21.6934,28.6799,10.3174,21.7815,29.5493,8.0886,22.7003,30.4438,3.6202
27.9,28.7156,11.0156,28.5791,28.8865,10.1925,28.6467,28.4627,11.4466,26.2473,28.0773,12.3236,23.9948,27.3677,12.6197,22.5388,26.8599,12.6375,22.7333,28.4963,10.4163,23.8149,28.6343,10.6207,25.0723,28.8783,10.6769,26.3198,29.7918,8.585,24.8622,29.808,8.0642,23.3898,29.7123,7.9001,29.308,26.694,13.088,26.502,28.151,11.306,29.267,29.74,5.7234,23.8566,30.2244,-2.0576,23.0127,29.9951,0.858,25.434,29.786,5.9242,23.494,29.787,5.8378,21.37,29.376,6.0037,23.1667,26.2094,13.8029,20.596,24.495,13.757,29.231,25.771,14.667,27.12,24.968,14.82,21.1509,26.8669,12.2566,21.7718,28.5793,10.1205,21.8891,29.3979,7.8569,22.9202,30.1073,3.3806
27.9687,28.6852,10.9505,28.6643,28.8443,10.1382,28.7068,28.455,11.4025,26.2924,28.0925,12.2585,24.032,27.3857,12.5493,22.5756,26.8606,12.5631,22.8093,28.4078,10.2508,23.8824,28.5495,10.4766,25.145,28.8428,10.5487,26.425,29.6532,8.4534,24.9819,29.6235,7.8795,23.5207,29.5752,7.7084,29.3654,26.7317,13.0826,26.554,28.136,11.202,29.4898,29.7432,5.6688,24.2476,29.7261,-2.291,23.3069,29.6125,0.6276,25.616,29.736,5.7763,23.654,29.491,5.6212,21.55,29.189,5.7705,23.2015,26.2452,13.776,20.671,24.501,13.693,29.233,25.701,14.666,27.154,25.027,14.808,21.2112,26.7789,12.1256,21.8507,28.4413,9.8965,22.0043,29.2277,7.6299,23.1545,29.7856,3.1381
28.038,28.6566,10.8895,28.7524,28.8002,10.085,28.7692,28.4429,11.3614,26.3345,28.0978,12.1874,24.0708,27.3985,12.4774,22.6234,26.8447,12.4628,22.8769,28.3014,10.0793,23.9514,28.4329,10.3205,25.2034,28.6647,10.4271,26.5023,29.4761,8.3225,25.1048,29.464,7.7107,23.618,29.262,7.4883,29.3707,26.8553,13.093,26.6662,28.2052,11.1186,29.6331,29.5328,5.6125,24.6281,29.185,-2.4818,23.6137,29.2498,0.4088,25.776,29.438,5.5941,23.795,29.306,5.438,21.735,28.938,5.5107,23.2274,26.2852,13.7569,20.721,24.45,13.641,29.252,25.773,14.62,27.152,24.972,14.768,21.28,26.6709,11.9463,21.953,28.2933,9.689,22.1407,29.0431,7.3875,23.3896,29.5097,2.9137
28.1111,28.632,10.8278,28.8415,28.756,10.0359,28.834,28.4378,11.3242,26.3805,28.097,12.114,24.1135,27.4097,12.4008,22.6732,26.8115,12.3371,22.9591,28.215,9.9089,24.0355,28.3597,10.1692,25.2813,28.6018,10.3115,26.619,29.3351,8.1878,25.224,29.2871,7.5346,23.7518,29.0746,7.2888,29.4776,26.6854,13.053,26.7349,28.1761,11.0498,29.7809,29.2554,5.5552,25.0265,28.7489,-2.6353,23.932,28.8687,0.2077,25.934,29.242,5.447,24.015,29.065,5.2289,21.899,28.71,5.3015,23.2572,26.3447,13.7416,20.805,24.468,13.539,29.309,25.889,14.64,27.206,25.1,14.801,21.371,26.5488,11.7709,22.0641,28.0926,9.4597,22.2904,28.8068,7.1546,23.6183,29.1986,2.6877
28.1871,28.6009,10.768,28.9289,28.71,9.9902,28.8983,28.4279,11.2846,26.429,28.1042,12.0398,24.1518,27.4162,12.3076,22.7312,26.7821,12.2122,23.0455,28.1164,9.7324,24.1107,28.2522,10.0135,25.3565,28.5372,10.1838,26.7359,29.1801,8.0651,25.3576,29.1067,7.3713,23.893,28.8877,7.0972,29.4322,26.9347,13.0832,26.8083,28.1442,10.9744,29.9916,29.1005,5.5164,25.4356,28.3047,-2.7881,24.262,28.504,0.0225,26.109,28.993,5.3151,24.183,28.862,5.0543,22.129,28.445,5.0464,23.2765,26.3864,13.7191,20.881,24.453,13.486,29.308,25.91,14.609,27.209,25.164,14.784,21.4844,26.4267,11.6031,22.1926,27.9213,9.2541,22.4511,28.5668,6.9291,23.8827,28.8823,2.4794
28.2627,28.5705,10.7111,29.0207,28.6581,9.9457,28.9694,28.4221,11.2468,26.4775,28.0979,11.9633,24.1939,27.4362,12.2106,22.8003,26.7515,12.0889,23.1485,27.9873,9.5553,24.1985,28.2001,9.8775,25.4457,28.4716,10.0684,26.8689,29.0368,7.9439,25.5,28.9252,7.2209,24.0425,28.7043,6.9146,29.4627,26.9697,13.0788,26.8799,28.1081,10.9066,30.1691,29.0113,5.4633,25.8477,27.896,-2.922,24.6038,28.1345,-0.1522,26.287,28.826,5.1965,24.39,28.576,4.8609,22.297,28.113,4.8107,23.3001,26.4538,13.701,20.931,24.472,13.463,29.346,26.004,14.621,27.227,25.171,14.759,21.609,26.3285,11.4548,22.3149,27.7524,9.0537,22.6242,28.342,6.7189,24.1543,28.5788,2.2974
28.3456,28.5395,10.6604,29.1156,28.6014,9.9031,29.0348,28.399,11.2097,26.5267,28.1058,11.8908,24.2404,27.4564,12.1236,22.8778,26.7241,11.9824,23.2596,27.8423,9.3829,24.2879,28.1158,9.7322,25.5241,28.3821,9.954,26.9967,28.8827,7.8403,25.6487,28.7542,7.0831,24.2026,28.5287,6.7496,29.4928,27.0171,13.0738,26.9599,28.0786,10.8402,30.3604,28.8191,5.4441,26.2796,27.5158,-3.0401,24.954,27.7662,-0.3001,26.507,28.56,5.0422,24.596,28.348,4.6917,22.502,27.945,4.604,23.3263,26.5118,13.6774,21.002,24.526,13.406,29.378,25.986,14.564,27.244,25.187,14.745,21.724,26.2041,11.3401,22.4453,27.5829,8.8712,22.7876,28.1318,6.5168,24.4395,28.2774,2.1227
28.4217,28.5076,10.6089,29.2113,28.5471,9.8637,29.1025,28.3803,11.1765,26.5804,28.1152,11.8249,24.2938,27.4813,12.0452,22.9409,26.6976,11.8976,23.3795,27.6954,9.2327,24.3853,28.029,9.6032,25.6217,28.3385,9.8526,27.1368,28.7302,7.7389,25.8033,28.5878,6.9559,24.3655,28.3165,6.5955,29.5219,27.0539,13.0693,27.0385,28.0461,10.772,30.5319,28.5318,5.4459,26.7244,27.1696,-3.1403,25.3103,27.4164,-0.4312,26.727,28.41,4.9455,24.832,28.136,4.5501,22.763,27.701,4.4244,23.3536,26.5731,13.6518,21.135,24.6695,13.3442,29.369,26.08,14.589,27.246,25.257,14.724,21.8374,26.1079,11.2524,22.5872,27.3834,8.6952,22.9651,27.9178,6.338,24.7231,27.9738,1.9795
